Lenovo,Lenovo ThinkPad X13 2-in-1 Gen 5,Ordinateur portable,"13.30"" 1920 x 1200 pixels",Intel Core Ultra 7 155U,32 Go,1000 Go,Intel Arc Graphics,Windows,1.25 kg,CHF 2064.–,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x13-2-in-1-gen-5-1330-intel-core-ultra-7-155u-32-go-1000-go-ch-ordinateur-portable-45435053
Lenovo,Lenovo ThinkPad X13 Gen 5,Ordinateur portable,"13.30"" 1920 x 1200 pixels",Intel Core Ultra 5 125U,16 Go,512 Go,Intel UHD Graphics,Windows,1.17 kg,CHF 1512.–,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-x13-gen-5-1330-intel-core-ultra-5-125u-16-go-512-go-ch-ordinateur-portable-44744510
Erazer,Erazer Defender P50i RTX 4060,Ordinateur portable,"17.30"" 1920 x 1080 pixels",Intel Core i7-13620H,16 Go,1000 Go,nVidia GeForce,Windows,2.50 kg,CHF 1049.–,https://www.digitec.ch/fr/s1/product/erazer-defender-p50i-rtx-4060-1730-intel-core-i7-13620h-16-go-1000-go-ch-ordinateur-portable-49918790
Acer,Acer Aspire 17,Ordinateur portable,"17"" 1920 x 1080 pixels",Intel Core 7 150U,16 Go,512 Go,Intel UHD Graphics,Windows,2.09 kg,CHF 888.–,https://www.digitec.ch/fr/s1/product/acer-aspire-17-17-intel-core-7-150u-16-go-512-go-ch-ordinateur-portable-47530190
HP,HP EliteBook 845 G11,Ordinateur portable,"14"" 1920 x 1200 pixels",AMD Ryzen 7 8840U,16 Go,512 Go,AMD Radeon,Windows,1.42 kg,CHF 1430.–,https://www.digitec.ch/fr/s1/product/hp-elitebook-845-g11-14-amd-ryzen-7-8840u-16-go-512-go-ch-ordinateur-portable-45127193
HP,HP ZBook Firefly 14 G11A,Ordinateur portable,"14"" 1920 x 1200 pixels",AMD Ryzen 9 8945HS,32 Go,1000 Go,AMD Radeon,Windows,1.41 kg,CHF 1729.–,https://www.digitec.ch/fr/s1/product/hp-zbook-firefly-14-g11a-14-amd-ryzen-9-8945hs-32-go-1000-go-ch-ordinateur-portable-45089942
HP,HP ProBook 460 G11,Ordinateur portable,"16"" 1920 x 1200 pixels",Intel Core Ultra 5 125U,16 Go,512 Go,Intel UHD Graphics,Windows,1.75 kg,CHF 1106.–,https://www.digitec.ch/fr/s1/product/hp-probook-460-g11-16-intel-core-ultra-5-125u-16-go-512-go-ch-ordinateur-portable-45127161
HP,HP EliteBook X Flip G1,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 5 225,32 Go,512 Go,Intel Arc Graphics,Windows,1.40 kg,CHF 1949.–,https://www.digitec.ch/fr/s1/product/hp-elitebook-x-flip-g1-14-intel-core-ultra-5-225-32-go-512-go-ch-ordinateur-portable-54309024
HP,HP EliteBook 840 G10,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core i7-1360P,16 Go,512 Go,Intel Iris Graphics,Windows,1.36 kg,CHF 1156.36,https://www.digitec.ch/fr/s1/product/hp-elitebook-840-g10-14-intel-core-i7-1360p-16-go-512-go-ch-ordinateur-portable-25427933?shid=1747948
HP,HP EliteBook X Flip G1i,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 258V,32 Go,512 Go,Intel Arc Graphics,Windows,1.40 kg,CHF 1999.–,https://www.digitec.ch/fr/s1/product/hp-elitebook-x-flip-g1i-14-intel-core-ultra-7-258v-32-go-512-go-ch-ordinateur-portable-54308891
HP,HP Spectre x360 16-aa0722nz,Ordinateur portable,"16"" 2880 x 1800 pixels",Intel Core Ultra 7 155H,16 Go,1000 Go,Intel Arc Graphics,Windows,1.95 kg,CHF 2019.–,https://www.digitec.ch/fr/s1/product/hp-spectre-x360-16-aa0722nz-16-intel-core-ultra-7-155h-16-go-1000-go-ch-ordinateur-portable-42076362
HP,"HP EliteBook 1040 14 inch G11 Notebook PC, Intel Core Ultra 5, 35,6 cm , 1920 x 1200 pixel",Ordinateur portable,"14"" 1920 x 1200 pixels",,16 Go,512 Go,Intel Arc Graphics,Windows,1.18 kg,CHF 1219.–,https://www.digitec.ch/fr/s1/product/hp-elitebook-1040-14-inch-g11-notebook-pc-intel-core-ultra-5-356-cm-14-1920-x-1200-pixel-14-16-go-51-45127178
HP,HP Zbook Firefly 14 G8,Ordinateur portable,"14"" 1920 x 1080 pixels",Intel Core i7-1165G7,16 Go,1000 Go,nVidia Quadro,Windows,1.35 kg,CHF 1584.–,https://www.digitec.ch/fr/s1/product/hp-zbook-firefly-14-g8-14-intel-core-i7-1165g7-16-go-1000-go-ordinateur-portable-15938294?shid=1935205
Dell,Dell Inspiron 3530,Ordinateur portable,"15.60"" 1920 x 1080 pixels",Intel Core i5-1334U,16 Go,512 Go,Iris Xe Graphics,Windows,1.66 kg,CHF 591.–,https://www.digitec.ch/fr/s1/product/dell-inspiron-3530-1560-intel-core-i5-1334u-16-go-512-go-ch-ordinateur-portable-49553761
Fujitsu,Fujitsu Lifebook E5411,Ordinateur portable,"14"" 1920 x 1080 pixels",Intel Core i5-1135G7,16 Go,512 Go,Iris Xe Graphics,Windows,1.79 kg,CHF 449.60,https://www.digitec.ch/fr/s1/product/fujitsu-lifebook-e5411-clavier-francais-14-intel-core-i5-1135g7-16-go-512-go-sans-disposition-de-cla-18211750?shid=1530865
Lenovo,Lenovo IdeaPad Slim 5,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core 5 210H,16 Go,512 Go,,Windows,1.45 kg,CHF 749.–,https://www.digitec.ch/fr/s1/product/lenovo-ideapad-slim-5-14-intel-core-5-210h-16-go-512-go-ch-ordinateur-portable-55802396
Lenovo,Lenovo IdeaPad Slim 5,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 5 125H,16 Go,512 Go,Intel Arc Graphics,Windows,1.48 kg,CHF 749.–,https://www.digitec.ch/fr/s1/product/lenovo-ideapad-slim-5-14-intel-core-ultra-5-125h-16-go-512-go-ch-ordinateur-portable-47210217
Lenovo,Lenovo ThinkPad E16 Gen 2,Ordinateur portable,"16"" 1920 x 1200 pixels",AMD Ryzen 5 7535HS,16 Go,512 Go,AMD Radeon,Windows,1.81 kg,CHF 744.–,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-e16-gen-2-16-amd-ryzen-5-7535hs-16-go-512-go-de-ordinateur-portable-45129941
HP,HP Elitebook Ultra G1q,Ordinateur portable,"14"" 2240 x 1400 pixels",Snapdragon X Elite X1E-78-100,16 Go,512 Go,Qualcomm Adreno,Windows,1.35 kg,CHF 999.–,https://www.digitec.ch/fr/s1/product/hp-elitebook-ultra-g1q-14-snapdragon-x-elite-x1e-78-100-16-go-512-go-ch-ordinateur-portable-47381942
Lenovo,Lenovo V17 Gen 4,Ordinateur portable,"17.30"" 1920 x 1080 pixels",Intel Core i7-1355U,16 Go,512 Go,Intel Iris Graphics,Windows,2 kg,CHF 806.–,https://www.digitec.ch/fr/s1/product/lenovo-v17-gen-4-1730-intel-core-i7-1355u-16-go-512-go-ch-ordinateur-portable-32990515
HP,HP ZBook Firefly 14 G11,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 155U,16 Go,512 Go,Intel Arc Graphics,Windows,1.41 kg,CHF 969.–,https://www.digitec.ch/fr/s1/product/hp-zbook-firefly-14-g11-14-intel-core-ultra-7-155u-16-go-512-go-ch-ordinateur-portable-45089898
HP,HP 470 G10,Ordinateur portable,"17.30"" 1920 x 1080 pixels",Intel Core i5-1335U,16 Go,512 Go,Intel Iris Graphics,Windows,2.08 kg,CHF 918.16,https://www.digitec.ch/fr/s1/product/hp-470-g10-1730-intel-core-i5-1335u-16-go-512-go-de-ordinateur-portable-32788924?shid=1825172
Lenovo,Lenovo Yoga Slim 7,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 5 125H,16 Go,512 Go,Intel Arc Graphics,Windows,1.39 kg,CHF 659.–,https://www.digitec.ch/fr/s1/product/lenovo-yoga-slim-7-14-intel-core-ultra-5-125h-16-go-512-go-ch-ordinateur-portable-47210343
Microsoft,Microsoft Surface Pro 11. Edition for business – Copilot+ PC,Ordinateur portable,"13"" 2880 x 1920 pixels",Intel Core Ultra 5 236V,16 Go,256 Go,,Windows,0.90 kg,CHF 1400.–,https://www.digitec.ch/fr/s1/product/microsoft-surface-pro-11-edition-intel-for-business-copilot-pc-13-intel-core-ultra-5-236v-16-go-256--54161672
Microsoft,Microsoft Surface Pro 11e édition pour les entreprises - Copilot+ PC - 5G,Ordinateur portable,"13"" 2880 x 1920 pixels",Snapdragon X Elite X1E-80-100,16 Go,512 Go,Qualcomm Adreno,Windows,0.90 kg,CHF 1646.–,https://www.digitec.ch/fr/s1/product/microsoft-surface-pro-11e-edition-pour-les-entreprises-avec-adaptateur-secteur-copilot-pc-5g-13-snap-46721280
Microsoft,Microsoft Surface Pro 10 for business,Ordinateur portable,"13"" 2880 x 1920 pixels",Intel Core Ultra 7 165U,32 Go,512 Go,Intel UHD Graphics,Windows,0.88 kg,CHF 1924.–,https://www.digitec.ch/fr/s1/product/microsoft-surface-pro-10-for-business-13-intel-core-ultra-7-165u-32-go-512-go-sans-disposition-de-cl-44130996
Microsoft,Microsoft Surface Pro 11e édition pour entreprises - Copilot+ PC,Ordinateur portable,"13"" 2880 x 1920 pixels",Snapdragon X Elite X1E-80-100,16 Go,512 Go,Qualcomm Adreno,Windows,0.90 kg,CHF 1256.–,https://www.digitec.ch/fr/s1/product/microsoft-surface-pro-11e-edition-pour-entreprises-avec-adaptateur-secteur-copilot-pc-13-snapdragon--46053292
Apple,Apple MacBook Pro 14 - 2024,Ordinateur portable,"14.20"" 3024 x 1964 pixels",M4,24 Go,512 Go,Apple,MacOS,1.55 kg,CHF 1799.–,https://www.digitec.ch/fr/s1/product/apple-macbook-pro-14-2024-1420-m4-24-go-512-go-ch-ordinateur-portable-52938889
Apple,Apple MacBook Pro - Late 2023,Ordinateur portable,"16"" 3456 x 2234 pixels",M3 Pro,18 Go,1000 Go,Apple,MacOS,2.16 kg,CHF 2319.–,https://www.digitec.ch/fr/s1/product/apple-macbook-pro-late-2023-16-m3-pro-18-go-1000-go-ch-ordinateur-portable-39954916
Apple,Apple MacBook Pro 14 - 2024 Nano,Ordinateur portable,"14.20"" 3024 x 1964 pixels",M4 Pro,48 Go,1000 Go,Apple,MacOS,1.60 kg,CHF 2808.–,https://www.digitec.ch/fr/s1/product/apple-macbook-pro-14-2024-nano-1420-m4-pro-48-go-1000-go-ch-ordinateur-portable-52941373
Apple,Apple MacBook Pro 16 - 2024,Ordinateur portable,"16.20"" 3456 x 2234 pixels",M4 Pro,48 Go,1000 Go,Apple,MacOS,2.14 kg,CHF 3016.–,https://www.digitec.ch/fr/s1/product/apple-macbook-pro-16-2024-1620-m4-pro-48-go-1000-go-ch-ordinateur-portable-52940906
Apple,Apple MacBook Air - 2025,Ordinateur portable,"13.60"" 2560 x 1664 pixels",M4,24 Go,1000 Go,Apple,MacOS,1.24 kg,CHF 1649.–,https://www.digitec.ch/fr/s1/product/apple-macbook-air-2025-1360-m4-24-go-1000-go-ch-ordinateur-portable-55773545
Apple,Apple MacBook Pro 14 - 2024,Ordinateur portable,"14.20"" 3024 x 1964 pixels",M4 Pro,48 Go,1000 Go,Apple,MacOS,1.60 kg,CHF 2799.–,https://www.digitec.ch/fr/s1/product/apple-macbook-pro-14-2024-1420-m4-pro-48-go-1000-go-ch-ordinateur-portable-52858701
Apple,Apple MacBook Air - 2025,Ordinateur portable,"13.60"" 2560 x 1664 pixels",M4,24 Go,512 Go,Apple,MacOS,1.24 kg,CHF 1399.–,https://www.digitec.ch/fr/s1/product/apple-macbook-air-2025-1360-m4-24-go-512-go-ch-ordinateur-portable-55649983
Apple,Apple MacBook Pro 16 - 2024,Ordinateur portable,"16.20"" 3456 x 2234 pixels",M4 Max,36 Go,1000 Go,Apple,MacOS,2.15 kg,CHF 3094.–,https://www.digitec.ch/fr/s1/product/apple-macbook-pro-16-2024-1620-m4-max-36-go-1000-go-ch-ordinateur-portable-52511269
Apple,Apple MacBook Air – 2024,Ordinateur portable,"13.60"" 2560 x 1664 pixels",M3,16 Go,1000 Go,Apple,MacOS,1.24 kg,CHF 1204.–,https://www.digitec.ch/fr/s1/product/apple-macbook-air-2024-1360-m3-16-go-1000-go-ch-ordinateur-portable-43717519
Apple,Apple MacBook Pro 16 – 2024,Ordinateur portable,"16.20"" 3456 x 2234 pixels",M4 Max,64 Go,2000 Go,Apple,MacOS,2.15 kg,CHF 4599.–,https://www.digitec.ch/fr/s1/product/apple-macbook-pro-16-2024-1620-m4-max-64-go-2000-go-ch-ordinateur-portable-52940921
Apple,Apple MacBook Air - 2025,Ordinateur portable,"15.30"" 2880 x 1864 pixels",M4,32 Go,1000 Go,Apple,MacOS,1.51 kg,CHF 2049.–,https://www.digitec.ch/fr/s1/product/apple-macbook-air-2025-1530-m4-32-go-1000-go-ch-ordinateur-portable-55776496
Lenovo,Lenovo Yoga Slim 6,Ordinateur portable,"14"" None",Intel Core i7-13700H,16 Go,1000 Go,,Windows,1.35 kg,CHF 599.–,https://www.digitec.ch/fr/s1/product/lenovo-yoga-slim-6-14-intel-core-i7-13700h-16-go-1000-go-ch-ordinateur-portable-40146486
HP,HP Spectre x360 16-aa0780nz,Ordinateur portable,"16"" 2880 x 1800 pixels",Intel Core Ultra 7 155H,32 Go,2000 Go,Intel Arc Graphics,Windows,1.95 kg,CHF 2319.–,https://www.digitec.ch/fr/s1/product/hp-spectre-x360-16-aa0780nz-16-intel-core-ultra-7-155h-32-go-2000-go-ch-ordinateur-portable-41888087
HP,"HP ZBook Firefly 16 G11, Intel Core Ultra 7, 40,6 cm , 1920 x 1200 pixels, 64 Go, 1 To, Wi",Ordinateur portable,"16"" 1920 x 1200 pixels",Intel Core Ultra 7 155H,64 Go,1000 Go,Intel Arc Graphics,Windows,1.72 kg,CHF 2045.–,https://www.digitec.ch/fr/s1/product/hp-zbook-firefly-16-g11-intel-core-ultra-7-406-cm-16-1920-x-1200-pixels-64-go-1-to-wi-16-intel-core--45089922
HP,HP ZBook Firefly 14 G11,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 155H,64 Go,2000 Go,Intel Arc Graphics,Windows,1.42 kg,CHF 2129.–,https://www.digitec.ch/fr/s1/product/hp-zbook-firefly-14-g11-14-intel-core-ultra-7-155h-64-go-2000-go-ch-ordinateur-portable-45089870
HP,HP Spectre x360 14-eu0770nz,Ordinateur portable,"14"" 2880 x 1800 pixels",Intel Core Ultra 7 155H,16 Go,1000 Go,Intel Arc Graphics,Windows,1.44 kg,CHF 1590.–,https://www.digitec.ch/fr/s1/product/hp-spectre-x360-14-eu0770nz-14-intel-core-ultra-7-155h-16-go-1000-go-ch-ordinateur-portable-41888086
HP,HP ZBook Power G11,Ordinateur portable,"16"" 2560 x 1600 pixels",Intel Core Ultra 7 165H,64 Go,1000 Go,Intel Arc Graphics,Windows,2.12 kg,CHF 2649.–,https://www.digitec.ch/fr/s1/product/hp-zbook-power-g11-16-intel-core-ultra-7-165h-64-go-1000-go-ch-ordinateur-portable-45089899
Acer,Acer Aspire 15,Ordinateur portable,"15.60"" 1920 x 1080 pixels",Intel Core 7 150U,16 Go,1000 Go,Intel Arc Graphics,Windows,1.77 kg,CHF 649.–,https://www.digitec.ch/fr/s1/product/acer-aspire-15-1560-intel-core-7-150u-16-go-1000-go-ch-ordinateur-portable-44675508
Acer,Acer Chromebook Spin 311,Ordinateur portable,"11.60"" 1366 x 768 pixels",MediaTek MT8183,4 Go,128 Go,ARM Mali,ChromeOS,1.05 kg,CHF 265.–,https://www.digitec.ch/fr/s1/product/acer-chromebook-spin-311-1160-mediatek-mt8183-4-go-128-go-de-ordinateur-portable-45572533
Acer,Acer Aspire Spin 14,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 155U,32 Go,1000 Go,,Windows,1.50 kg,CHF 849.–,https://www.digitec.ch/fr/s1/product/acer-aspire-spin-14-14-intel-core-ultra-7-155u-32-go-1000-go-ch-ordinateur-portable-55155829
Dell,Dell Precision 3590,Ordinateur portable,"15.60"" 1920 x 1080 pixels",Intel Core Ultra 7 155H,32 Go,1000 Go,Intel Arc Graphics,Windows,3 kg,CHF 1848.–,https://www.digitec.ch/fr/s1/product/dell-precision-3590-1560-intel-core-ultra-7-155h-32-go-1000-go-ch-ordinateur-portable-49553748
Microsoft,Microsoft Surface Laptop 7e édition for business - Copilot+ PC,Ordinateur portable,"13.80"" 2304 x 1536 pixels",Snapdragon X Elite X1E-80-100,16 Go,512 Go,Qualcomm Adreno,Windows,1.22 kg,CHF 1152.–,https://www.digitec.ch/fr/s1/product/microsoft-surface-laptop-7e-edition-for-business-avec-adaptateur-secteur-copilot-pc-1380-snapdragon--46139908
Microsoft,Microsoft Surface Pro – Copilot+ PC – 11. Edition,Ordinateur portable,"13"" 2880 x 1920 pixels",Snapdragon X Plus X1P-64-100,16 Go,512 Go,Qualcomm Adreno,Windows,0.90 kg,CHF 1095.–,https://www.digitec.ch/fr/s1/product/microsoft-surface-pro-copilot-pc-mit-netzteil-11-edition-13-snapdragon-x-plus-x1p-64-100-16-go-512-g-45452067
Microsoft,Microsoft Surface Laptop Studio 2 for business,Ordinateur portable,"14.40"" 2400 x 1600 pixels",Intel Core i7-13800H,64 Go,1000 Go,Intel Iris Graphics,Windows,1.98 kg,CHF 2745.–,https://www.digitec.ch/fr/s1/product/microsoft-surface-laptop-studio-2-for-business-1440-intel-core-i7-13800h-64-go-1000-go-ch-ordinateur-38744681
Microsoft,Microsoft Surface Laptop - Copilot+ PC - 7. Edition,Ordinateur portable,"15"" 2496 x 1664 pixels",Snapdragon X Elite X1E-80-100,16 Go,512 Go,Qualcomm Adreno,Windows,1.66 kg,CHF 1329.–,https://www.digitec.ch/fr/s1/product/microsoft-surface-laptop-copilot-pc-7-edition-15-snapdragon-x-elite-x1e-80-100-16-go-512-go-ch-ordin-45452062
HP,HP ProBook x360 435 G10,Ordinateur portable,"13.30"" 1920 x 1080 pixels",AMD Ryzen 5 7530U,16 Go,512 Go,AMD Radeon,Windows,1.45 kg,CHF 705.–,https://www.digitec.ch/fr/s1/product/hp-probook-x360-435-g10-1330-amd-ryzen-5-7530u-16-go-512-go-de-ordinateur-portable-40775543
HP,HP ProBook 465 16 G11,Ordinateur portable,"16"" 1920 x 1200 pixels",AMD Ryzen 5 7535U,16 Go,512 Go,AMD Radeon,Windows,1.74 kg,CHF 691.–,https://www.digitec.ch/fr/s1/product/hp-probook-465-16-g11-16-amd-ryzen-5-7535u-16-go-512-go-de-ordinateur-portable-45090876
ASUS,ASUS Vivobook 16 Flip,Ordinateur portable,"16"" 2880 x 1800 pixels",Intel Core Ultra 7 258V,32 Go,1000 Go,,Windows,1.78 kg,CHF 1299.–,https://www.digitec.ch/fr/s1/product/asus-vivobook-16-flip-16-intel-core-ultra-7-258v-32-go-1000-go-ch-ordinateur-portable-53695750
ASUS,ASUS Zenbook Duo OLED,Ordinateur portable,"14"" 2880 x 1800 pixels",Intel Core Ultra 9 285H,32 Go,1000 Go,Intel Arc Graphics,Windows,1.65 kg,CHF 2488.–,https://www.digitec.ch/fr/s1/product/asus-zenbook-duo-oled-14-intel-core-ultra-9-285h-32-go-1000-go-ch-ordinateur-portable-48035032
Lenovo,Lenovo IdeaPad Slim 3,Ordinateur portable,"16"" 1920 x 1200 pixels",Intel Core i5-12450H,16 Go,1000 Go,Intel UHD Graphics,Sans système d'exploitation,1.74 kg,CHF 479.–,https://www.digitec.ch/fr/s1/product/lenovo-ideapad-slim-3-16-intel-core-i5-12450h-16-go-1000-go-de-ordinateur-portable-47210219
Lenovo,Lenovo Yoga 7 2-in-1,Ordinateur portable,"14"" 2880 x 1800 pixels",Intel Core Ultra 7 258V,32 Go,1000 Go,Intel Arc Graphics,Windows,1.38 kg,CHF 1499.80,https://www.digitec.ch/fr/s1/product/lenovo-yoga-7-2-in-1-14-intel-core-ultra-7-258v-32-go-1000-go-ch-ordinateur-portable-57541753
HP,HP Elitebook 1040 G11,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel Core Ultra 7 155H,32 Go,512 Go,Intel Arc Graphics,Windows,1.18 kg,CHF 1648.95,https://www.digitec.ch/fr/s1/product/hp-elitebook-1040-g11-14-intel-core-ultra-7-155h-32-go-512-go-ch-ordinateur-portable-45127309
Lenovo,Lenovo Yoga 7 2-in-1,Ordinateur portable,"14"" 2880 x 1800 pixels",Intel Core Ultra 7 155H,32 Go,1000 Go,Intel Arc Graphics,Windows,1.49 kg,CHF 1305.–,https://www.digitec.ch/fr/s1/product/lenovo-yoga-7-2-in-1-14-intel-core-ultra-7-155h-32-go-1000-go-ch-ordinateur-portable-44756264
Lenovo,Lenovo ThinkPad P16s Gen 2,Ordinateur portable,"16"" 3840 x 2400 pixels",AMD Ryzen 7 Pro 7840U,64 Go,2000 Go,AMD Radeon,Windows,1.70 kg,CHF 2036.–,https://www.digitec.ch/fr/s1/product/lenovo-thinkpad-p16s-gen-2-16-amd-ryzen-7-pro-7840u-64-go-2000-go-ch-ordinateur-portable-37917001
Acer,Acer Chromebook Plus 514,Ordinateur portable,"14"" 1920 x 1200 pixels",AMD Ryzen 3 7320C,16 Go,256 Go,AMD Radeon,ChromeOS,1.40 kg,CHF 576.–,https://www.digitec.ch/fr/s1/product/acer-chromebook-plus-514-14-amd-ryzen-3-7320c-16-go-256-go-ch-ordinateur-portable-37372880
HP,HP 15-fc0271ng,Ordinateur portable,"15.60"" 1920 x 1080 pixels",AMD Ryzen 7 7730U,16 Go,1000 Go,AMD Radeon,FreeDOS,1.59 kg,CHF 530.–,https://www.digitec.ch/fr/s1/product/hp-15-fc0271ng-1560-amd-ryzen-7-7730u-16-go-1000-go-de-ordinateur-portable-49864399
Acer,Acer Aspire 3 Spin 14,Ordinateur portable,"14"" 1920 x 1200 pixels",Intel N100,4 Go,128 Go,Intel UHD Graphics,Windows,1.54 kg,CHF 433.–,https://www.digitec.ch/fr/s1/product/acer-aspire-3-spin-14-14-intel-n100-4-go-128-go-ch-ordinateur-portable-37446404
Lenovo,Lenovo V15 G2,Ordinateur portable,"15.60"" 1920 x 1080 pixels",Intel Celeron N5100,8 Go,512 Go,Intel UHD Graphics,Windows,1.70 kg,CHF 369.–,https://www.digitec.ch/fr/s1/product/lenovo-v15-g2-1560-intel-celeron-n5100-8-go-512-go-de-ordinateur-portable-42931924
ASUS,ASUS ExpertBook P1,Ordinateur portable,"14"" 1920 x 1080 pixels",Intel Core i7-13700H,17.18 Go,512 Go,Intel UHD Graphics,Windows,1.45 kg,CHF 725.–,https://www.digitec.ch/fr/s1/product/asus-expertbook-p1-14-intel-core-i7-13700h-1718-go-512-go-ch-ordinateur-portable-49655829
Dell,Dell Latitude 3450,Ordinateur portable,"14"" 1920 x 1080 pixels",Intel Core i7-1355U,16 Go,512 Go,Intel Iris Graphics,Windows,1.50 kg,CHF 989.90,https://www.digitec.ch/fr/s1/product/dell-latitude-3450-14-intel-core-i7-1355u-16-go-512-go-ch-ordinateur-portable-45948289
ASUS,ASUS TUF Gaming A15 RTX 4070,Ordinateur portable,"15.60"" 1920 x 1080 pixels",AMD Ryzen 9 7940HS,16 Go,1000 Go,nVidia GeForce,Windows,2.20 kg,CHF 1172.15,https://www.digitec.ch/fr/s1/product/asus-tuf-gaming-a15-rtx-4070-1560-amd-ryzen-9-7940hs-16-go-1000-go-ch-ordinateur-portable-37282807?shid=1922012
ASUS,ASUS Zephyrus S17,Ordinateur portable,"17.30"" 2560 x 1440 pixels",Intel Core i9-11900H,32 Go,2000 Go,nVidia GeForce,Windows,2.60 kg,CHF 3241.90,https://www.digitec.ch/fr/s1/product/asus-zephyrus-s17-1730-intel-core-i9-11900h-32-go-2000-go-ch-ordinateur-portable-15436981?shid=951852
ASUS,ASUS ROG Flow X13,Ordinateur portable,"13.40"" 3840 x 2400 pixels",AMD Ryzen 9 5980HS,32 Go,1000 Go,nVidia GeForce,Windows,1.30 kg,CHF 2458.40,https://www.digitec.ch/fr/s1/product/asus-rog-flow-x13-1340-amd-ryzen-9-5980hs-32-go-1000-go-ch-ordinateur-portable-14476061?shid=1668700
ASUS,ASUS ExpertBook B7,Ordinateur portable,"14"" 2560 x 1600 pixels",Intel Core i7-1195G7,32 Go,1000 Go,Iris Xe Graphics,Windows,1.44 kg,CHF 1343.68,https://www.digitec.ch/fr/s1/product/asus-expertbook-b7-14-intel-core-i7-1195g7-32-go-1000-go-ch-ordinateur-portable-18344894?shid=1885395
ASUS,ASUS ROG Zephyrus G14,Ordinateur portable,"14"" 2560 x 1440 pixels",AMD Ryzen 9 5900HS,32 Go,1000 Go,nVidia GeForce,Windows,1.70 kg,CHF 2079.50,https://www.digitec.ch/fr/s1/product/asus-rog-zephyrus-g14-14-amd-ryzen-9-5900hs-32-go-1000-go-ch-ordinateur-portable-14476063?shid=1924283
ASUS,ASUS TUF Gaming A17 RTX 3050,Ordinateur portable,"17.30"" 1920 x 1080 pixels",AMD Ryzen 7 6800H,16 Go,1000 Go,nVidia GeForce,Windows,2.60 kg,CHF 1356.49,https://www.digitec.ch/fr/s1/product/asus-tuf-gaming-a17-rtx-3050-1730-amd-ryzen-7-6800h-16-go-1000-go-ch-ordinateur-portable-22726134?shid=1859755
ASUS,ASUS ROG Zephyrus G16 RTX 5090,Ordinateur portable,"16"" 2560 x 1600 pixels",Intel Core Ultra 9 285H,32 Go,1000 Go,nVidia GeForce,Windows,1.95 kg,CHF 4463.–,https://www.digitec.ch/fr/s1/product/asus-rog-zephyrus-g16-rtx-5090-16-intel-core-ultra-9-285h-32-go-1000-go-ch-ordinateur-portable-53745214
ASUS,ASUS ROG Flow X13 Flip,Ordinateur portable,"13.40"" 1920 x 1200 pixels",AMD Ryzen 7 6800HS,16 Go,1000 Go,nVidia GeForce,Windows,1.30 kg,CHF 1568.95,https://www.digitec.ch/fr/s1/product/asus-rog-flow-x13-flip-1340-amd-ryzen-7-6800hs-16-go-1000-go-ch-ordinateur-portable-20874631?shid=1921980
ASUS,ASUS ProArt PZ13,Ordinateur portable,"13.30"" 2880 x 1800 pixels",Snapdragon X Plus X1P-42-100,16 Go,1000 Go,Qualcomm Adreno,Windows,0.88 kg,CHF 1229.–,https://www.digitec.ch/fr/s1/product/asus-proart-pz13-1330-snapdragon-x-plus-x1p-42-100-16-go-1000-go-us-ordinateur-portable-50020685
ASUS,ASUS ROG Zephyrus M16,Ordinateur portable,"16"" 2560 x 1600 pixels",Intel Core i9-11900H,32 Go,2000 Go,nVidia GeForce,Windows,1.90 kg,CHF 2610.46,https://www.digitec.ch/fr/s1/product/asus-rog-zephyrus-m16-16-intel-core-i9-11900h-32-go-2000-go-ch-ordinateur-portable-15436980?shid=1490856
ASUS,ASUS ROG Zephyrus G16,Ordinateur portable,"16"" 2560 x 1600 pixels",Intel Core Ultra 9 185H,32 Go,1000 Go,nVidia GeForce,Windows,1.95 kg,CHF 2798.10,https://www.digitec.ch/fr/s1/product/asus-rog-zephyrus-g16-16-intel-core-ultra-9-185h-32-go-1000-go-ch-ordinateur-portable-41792159?shid=1937214
